from_dbid,relation,to_dbid
DB00608,INTERACT,DB11362
DB00608,INTERACT,DB11613
DB00608,INTERACT,DB12026
DB00608,INTERACT,DB13943
DB00608,INTERACT,DB13944
DB00608,INTERACT,DB13946
DB00608,INTERACT,DB13952
DB00608,INTERACT,DB13953
DB00608,INTERACT,DB13954
DB00608,INTERACT,DB13955
DB00608,INTERACT,DB13956
DB00608,INTERACT,DB12612
DB00608,INTERACT,DB11689
DB00608,INTERACT,DB00412
DB00608,INTERACT,DB16165
DB00608,INTERACT,DB00544
DB00608,INTERACT,DB00398
DB00608,INTERACT,DB08912
DB00608,INTERACT,DB09256
DB00608,INTERACT,DB12267
DB00608,INTERACT,DB00946
DB00608,INTERACT,DB01320
DB00608,INTERACT,DB01093
DB00608,INTERACT,DB00633
DB00608,INTERACT,DB00792
DB00608,INTERACT,DB00810
DB00608,INTERACT,DB04818
DB00608,INTERACT,DB11638
DB00608,INTERACT,DB11994
DB00608,INTERACT,DB01096
DB00608,INTERACT,DB01562
DB00608,INTERACT,DB13975
DB00608,INTERACT,DB00997
DB00608,INTERACT,DB01110
DB00608,INTERACT,DB01590
DB00608,INTERACT,DB12500
DB00608,INTERACT,DB15119
DB00608,INTERACT,DB00022
DB00608,INTERACT,DB00209
DB00608,INTERACT,DB00494
DB00608,INTERACT,DB01131
DB00608,INTERACT,DB04938
DB00608,INTERACT,DB00234
DB00608,INTERACT,DB00361
DB00608,INTERACT,DB00570
DB00608,INTERACT,DB04911
DB00608,INTERACT,DB00653
DB00608,INTERACT,DB00186
DB00608,INTERACT,DB00628
DB00608,INTERACT,DB00962
DB00608,INTERACT,DB01068
DB00608,INTERACT,DB01215
DB00608,INTERACT,DB05541
DB00608,INTERACT,DB00463
DB00608,INTERACT,DB00740
DB00608,INTERACT,DB00832
DB00608,INTERACT,DB00837
DB00608,INTERACT,DB01080
DB00608,INTERACT,DB01121
DB00608,INTERACT,DB01511
DB00608,INTERACT,DB02207
DB00608,INTERACT,DB04165
DB00608,INTERACT,DB06512
DB00608,INTERACT,DB06527
DB00608,INTERACT,DB06554
DB00608,INTERACT,DB08329
DB00608,INTERACT,DB08954
DB00608,INTERACT,DB09011
DB00608,INTERACT,DB09117
DB00608,INTERACT,DB11549
DB00608,INTERACT,DB11859
DB00608,INTERACT,DB11868
DB00608,INTERACT,DB12338
DB00608,INTERACT,DB13362
DB00608,INTERACT,DB13396
DB00608,INTERACT,DB13437
DB00608,INTERACT,DB13455
DB00608,INTERACT,DB13799
DB00608,INTERACT,DB14050
DB00608,INTERACT,DB15203
DB00608,INTERACT,DB00996
DB00608,INTERACT,DB01355
DB00608,INTERACT,DB08883
DB00608,INTERACT,DB00474
DB00608,INTERACT,DB00599
DB00608,INTERACT,DB00754
DB00608,INTERACT,DB00849
DB00608,INTERACT,DB00906
DB00608,INTERACT,DB01154
DB00608,INTERACT,DB01351
DB00608,INTERACT,DB01483
DB00608,INTERACT,DB01595
DB00608,INTERACT,DB06201
DB00608,INTERACT,DB06218
DB00608,INTERACT,DB06458
DB00608,INTERACT,DB06470
DB00608,INTERACT,DB09001
DB00608,INTERACT,DB09119
DB00608,INTERACT,DB11400
DB00608,INTERACT,DB12131
DB00608,INTERACT,DB14575
DB00608,INTERACT,DB00829
DB00608,INTERACT,DB00273
DB00608,INTERACT,DB01202
DB00608,INTERACT,DB09061
DB00608,INTERACT,DB00321
DB00608,INTERACT,DB00373
DB00608,INTERACT,DB04855
DB00608,INTERACT,DB06119
DB00608,INTERACT,DB00193
DB00608,INTERACT,DB11652
DB00608,INTERACT,DB14761
DB00608,INTERACT,DB15762
DB00608,INTERACT,DB15874
DB00608,INTERACT,DB15569
DB00608,INTERACT,DB04896
DB00608,INTERACT,DB06700
DB00608,INTERACT,DB04832
DB00608,INTERACT,DB06290
DB00608,INTERACT,DB06636
DB00608,INTERACT,DB08882
DB00608,INTERACT,DB08953
DB00608,INTERACT,DB09227
DB00608,INTERACT,DB11581
DB00608,INTERACT,DB14019
DB00608,INTERACT,DB11730
DB00608,INTERACT,DB01026
DB00608,INTERACT,DB01149
DB00608,INTERACT,DB01167
DB00608,INTERACT,DB01211
DB00608,INTERACT,DB08873
DB00608,INTERACT,DB09065
DB00608,INTERACT,DB13179
DB00608,INTERACT,DB00701
DB00608,INTERACT,DB00705
DB00608,INTERACT,DB00836
DB00608,INTERACT,DB00342
DB00608,INTERACT,DB00932
DB00608,INTERACT,DB01232
DB00608,INTERACT,DB00220
DB00608,INTERACT,DB02520
DB00608,INTERACT,DB00625
DB00608,INTERACT,DB00763
DB00608,INTERACT,DB09118
DB00608,INTERACT,DB01072
DB00608,INTERACT,DB00224
DB00608,INTERACT,DB05521
DB00608,INTERACT,DB01601
DB00608,INTERACT,DB01183
DB00608,INTERACT,DB00872
DB00608,INTERACT,DB01263
DB00608,INTERACT,DB01118
DB00608,INTERACT,DB06448
DB00608,INTERACT,DB06595
DB00608,INTERACT,DB00582
DB00608,INTERACT,DB00976
DB00608,INTERACT,DB01264
DB00608,INTERACT,DB04868
DB00608,INTERACT,DB01406
DB00608,INTERACT,DB00696
DB00608,INTERACT,DB09101
DB00608,INTERACT,DB11779
DB00608,INTERACT,DB11672
DB08954,INTERACT,DB00921
DB08954,INTERACT,DB00366
DB08954,INTERACT,DB00470
DB08954,INTERACT,DB00450
DB08954,INTERACT,DB00956
DB08954,INTERACT,DB00557
DB08954,INTERACT,DB00653
DB08954,INTERACT,DB01403
DB08954,INTERACT,DB00765
DB08954,INTERACT,DB01017
DB08954,INTERACT,DB00370
DB08954,INTERACT,DB00486
DB08954,INTERACT,DB01173
DB08954,INTERACT,DB09117
DB08954,INTERACT,DB08883
DB08954,INTERACT,DB00413
DB08954,INTERACT,DB00268
DB08954,INTERACT,DB05271
DB08954,INTERACT,DB06201
DB08954,INTERACT,DB09072
DB08954,INTERACT,DB09034
DB08954,INTERACT,DB06204
DB08954,INTERACT,DB01041
DB08954,INTERACT,DB00425
DB08954,INTERACT,DB00035
DB08954,INTERACT,DB00159
DB08954,INTERACT,DB00211
DB08954,INTERACT,DB00221
DB08954,INTERACT,DB00244
DB08954,INTERACT,DB00328
DB08954,INTERACT,DB00353
DB08954,INTERACT,DB00388
DB08954,INTERACT,DB00461
DB08954,INTERACT,DB00465
DB08954,INTERACT,DB00469
DB08954,INTERACT,DB00482
DB08954,INTERACT,DB00500
DB08954,INTERACT,DB00533
DB08954,INTERACT,DB00554
DB08954,INTERACT,DB00561
DB08954,INTERACT,DB00573
DB08954,INTERACT,DB00580
DB08954,INTERACT,DB00586
DB08954,INTERACT,DB00605
DB08954,INTERACT,DB00610
DB08954,INTERACT,DB00699
DB08954,INTERACT,DB00712
DB08954,INTERACT,DB00723
DB08954,INTERACT,DB00749
DB08954,INTERACT,DB00784
DB08954,INTERACT,DB00788
DB08954,INTERACT,DB00795
DB08954,INTERACT,DB00812
DB08954,INTERACT,DB00814
DB08954,INTERACT,DB00816
DB08954,INTERACT,DB00821
DB08954,INTERACT,DB00830
DB08954,INTERACT,DB00841
DB08954,INTERACT,DB00861
DB08954,INTERACT,DB00867
DB08954,INTERACT,DB00871
DB08954,INTERACT,DB00901
DB08954,INTERACT,DB00935
DB08954,INTERACT,DB00936
DB08954,INTERACT,DB00938
DB08954,INTERACT,DB00939
DB08954,INTERACT,DB00945
DB08954,INTERACT,DB00983
DB08954,INTERACT,DB00988
DB08954,INTERACT,DB00991
DB08954,INTERACT,DB01001
DB08954,INTERACT,DB01009
DB08954,INTERACT,DB01014
DB08954,INTERACT,DB01050
DB08954,INTERACT,DB01064
DB08954,INTERACT,DB01102
DB08954,INTERACT,DB01126
DB08954,INTERACT,DB01182
DB08954,INTERACT,DB01216
DB08954,INTERACT,DB01250
DB08954,INTERACT,DB01274
DB08954,INTERACT,DB01283
DB08954,INTERACT,DB01288
DB08954,INTERACT,DB01291
DB08954,INTERACT,DB01363
DB08954,INTERACT,DB01366
DB08954,INTERACT,DB01397
DB08954,INTERACT,DB01399
DB08954,INTERACT,DB01401
DB08954,INTERACT,DB01407
DB08954,INTERACT,DB01408
DB08954,INTERACT,DB01419
DB08954,INTERACT,DB01424
DB08954,INTERACT,DB01435
DB08954,INTERACT,DB01600
DB08954,INTERACT,DB01628
DB08954,INTERACT,DB02032
DB08954,INTERACT,DB02224
DB08954,INTERACT,DB03585
DB08954,INTERACT,DB04581
DB08954,INTERACT,DB04743
DB08954,INTERACT,DB04812
DB08954,INTERACT,DB04817
DB08954,INTERACT,DB04828
DB08954,INTERACT,DB04855
DB08954,INTERACT,DB05039
DB08954,INTERACT,DB05095
DB08954,INTERACT,DB05395
DB08954,INTERACT,DB06152
DB08954,INTERACT,DB06190
DB08954,INTERACT,DB06694
DB08954,INTERACT,DB06706
DB08954,INTERACT,DB06711
DB08954,INTERACT,DB06725
DB08954,INTERACT,DB06736
DB08954,INTERACT,DB06737
DB08954,INTERACT,DB06763
DB08954,INTERACT,DB06764
DB08954,INTERACT,DB07402
DB08954,INTERACT,DB08439
DB08954,INTERACT,DB08797
DB08954,INTERACT,DB08841
DB08954,INTERACT,DB08893
DB08954,INTERACT,DB08925
DB08954,INTERACT,DB08940
DB08954,INTERACT,DB08941
DB08954,INTERACT,DB08942
DB08954,INTERACT,DB08951
DB08954,INTERACT,DB08955
DB08954,INTERACT,DB08957
DB08954,INTERACT,DB08976
DB08954,INTERACT,DB08981
DB08954,INTERACT,DB08984
DB08954,INTERACT,DB08985
DB08954,INTERACT,DB08991
DB08954,INTERACT,DB09080
DB08954,INTERACT,DB09082
DB08954,INTERACT,DB09084
DB08954,INTERACT,DB09202
DB08954,INTERACT,DB09203
DB08954,INTERACT,DB09205
DB08954,INTERACT,DB09213
DB08954,INTERACT,DB09214
DB08954,INTERACT,DB09215
DB08954,INTERACT,DB09216
DB08954,INTERACT,DB09217
DB08954,INTERACT,DB09218
DB08954,INTERACT,DB09285
DB08954,INTERACT,DB09288
DB08954,INTERACT,DB09295
DB08954,INTERACT,DB11273
DB08954,INTERACT,DB11278
DB08954,INTERACT,DB11373
DB08954,INTERACT,DB11455
DB08954,INTERACT,DB11466
DB08954,INTERACT,DB11481
DB08954,INTERACT,DB11518
DB08954,INTERACT,DB11541
DB08954,INTERACT,DB11587
DB08954,INTERACT,DB11785
DB08954,INTERACT,DB11871
DB08954,INTERACT,DB12100
DB08954,INTERACT,DB12248
DB08954,INTERACT,DB12313
DB08954,INTERACT,DB12371
DB08954,INTERACT,DB12445
DB08954,INTERACT,DB12545
DB08954,INTERACT,DB12551
DB08954,INTERACT,DB12610
DB08954,INTERACT,DB12779
DB08954,INTERACT,DB12846
DB08954,INTERACT,DB13001
DB08954,INTERACT,DB13064
DB08954,INTERACT,DB13139
DB08954,INTERACT,DB13167
DB08954,INTERACT,DB13217
DB08954,INTERACT,DB13232
DB08954,INTERACT,DB13251
DB08954,INTERACT,DB13286
DB08954,INTERACT,DB13314
DB08954,INTERACT,DB13341
DB08954,INTERACT,DB13345
DB08954,INTERACT,DB13371
DB08954,INTERACT,DB13378
DB08954,INTERACT,DB13385
DB08954,INTERACT,DB13398
DB08954,INTERACT,DB13399
DB08954,INTERACT,DB13407
DB08954,INTERACT,DB13432
DB08954,INTERACT,DB13453
DB08954,INTERACT,DB13481
DB08954,INTERACT,DB13510
DB08954,INTERACT,DB13524
DB08954,INTERACT,DB13527
DB08954,INTERACT,DB13538
DB08954,INTERACT,DB13544
DB08954,INTERACT,DB13559
DB08954,INTERACT,DB13612
DB08954,INTERACT,DB13629
DB08954,INTERACT,DB13649
DB08954,INTERACT,DB13657
DB08954,INTERACT,DB13692
DB08954,INTERACT,DB13722
DB08954,INTERACT,DB13777
DB08954,INTERACT,DB13781
DB08954,INTERACT,DB13783
DB08954,INTERACT,DB13852
DB08954,INTERACT,DB13860
DB08954,INTERACT,DB14059
DB08954,INTERACT,DB14060
DB08954,INTERACT,DB14231
DB08954,INTERACT,DB15685
DB08954,INTERACT,DB09212
DB08954,INTERACT,DB15965
DB08954,INTERACT,DB16629
DB08954,INTERACT,DB00289
DB08954,INTERACT,DB04552
DB08954,INTERACT,DB01030
DB08954,INTERACT,DB00422
DB08954,INTERACT,DB06701
DB08954,INTERACT,DB00333
DB08954,INTERACT,DB01043
DB08954,INTERACT,DB01284
DB08954,INTERACT,DB00898
DB08954,INTERACT,DB00972
DB08954,INTERACT,DB00484
DB08954,INTERACT,DB00176
DB08954,INTERACT,DB00215
DB08954,INTERACT,DB00476
DB08954,INTERACT,DB00656
DB08954,INTERACT,DB00715
DB08954,INTERACT,DB01104
DB08954,INTERACT,DB01105
DB08954,INTERACT,DB01149
DB08954,INTERACT,DB01175
DB08954,INTERACT,DB04832
DB08954,INTERACT,DB04884
DB08954,INTERACT,DB04896
DB08954,INTERACT,DB06700
DB08954,INTERACT,DB06731
DB08954,INTERACT,DB08918
DB08954,INTERACT,DB08953
DB08954,INTERACT,DB12693
DB08954,INTERACT,DB13233
DB08954,INTERACT,DB00209
DB08954,INTERACT,DB00219
DB08954,INTERACT,DB00245
DB08954,INTERACT,DB00280
DB08954,INTERACT,DB00321
DB08954,INTERACT,DB00332
DB08954,INTERACT,DB00340
DB08954,INTERACT,DB00342
DB08954,INTERACT,DB00354
DB08954,INTERACT,DB00376
DB08954,INTERACT,DB00383
DB08954,INTERACT,DB00387
DB08954,INTERACT,DB00392
DB08954,INTERACT,DB00424
DB08954,INTERACT,DB00434
DB08954,INTERACT,DB00458
DB08954,INTERACT,DB00462
DB08954,INTERACT,DB00496
DB08954,INTERACT,DB00505
DB08954,INTERACT,DB00517
DB08954,INTERACT,DB00540
DB08954,INTERACT,DB00543
DB08954,INTERACT,DB00572
DB08954,INTERACT,DB00622
DB08954,INTERACT,DB00670
DB08954,INTERACT,DB00725
DB08954,INTERACT,DB00767
DB08954,INTERACT,DB00777
DB08954,INTERACT,DB00782
DB08954,INTERACT,DB00804
DB08954,INTERACT,DB00810
DB08954,INTERACT,DB00907
DB08954,INTERACT,DB00908
DB08954,INTERACT,DB00934
DB08954,INTERACT,DB00940
DB08954,INTERACT,DB00942
DB08954,INTERACT,DB00986
DB08954,INTERACT,DB01036
DB08954,INTERACT,DB01062
DB08954,INTERACT,DB01142
DB08954,INTERACT,DB01148
DB08954,INTERACT,DB01151
DB08954,INTERACT,DB01231
DB08954,INTERACT,DB01409
DB08954,INTERACT,DB01591
DB08954,INTERACT,DB01625
DB08954,INTERACT,DB04843
DB08954,INTERACT,DB06153
DB08954,INTERACT,DB06702
DB08954,INTERACT,DB06787
DB08954,INTERACT,DB08801
DB08954,INTERACT,DB08897
DB08954,INTERACT,DB08997
DB08954,INTERACT,DB09076
DB08954,INTERACT,DB09089
DB08954,INTERACT,DB09167
DB08954,INTERACT,DB09262
DB08954,INTERACT,DB09300
DB08954,INTERACT,DB11235
DB08954,INTERACT,DB11315
DB08954,INTERACT,DB11855
DB08954,INTERACT,DB12086
DB08954,INTERACT,DB12278
DB08954,INTERACT,DB12526
DB08954,INTERACT,DB12554
DB08954,INTERACT,DB13252
DB08954,INTERACT,DB13254
DB08954,INTERACT,DB13351
DB08954,INTERACT,DB13369
DB08954,INTERACT,DB13380
DB08954,INTERACT,DB13413
DB08954,INTERACT,DB13448
DB08954,INTERACT,DB13468
DB08954,INTERACT,DB13500
DB08954,INTERACT,DB13507
DB08954,INTERACT,DB13542
DB08954,INTERACT,DB13581
DB08954,INTERACT,DB13619
DB08954,INTERACT,DB13636
DB08954,INTERACT,DB13666
DB08954,INTERACT,DB13678
DB08954,INTERACT,DB13695
DB08954,INTERACT,DB13720
DB08954,INTERACT,DB13738
DB08954,INTERACT,DB13759
DB08954,INTERACT,DB13769
DB08954,INTERACT,DB13844
DB08954,INTERACT,DB13850
DB08954,INTERACT,DB09007
DB08954,INTERACT,DB01198
DB08954,INTERACT,DB00490
DB08954,INTERACT,DB00042
DB08954,INTERACT,DB00083
DB08954,INTERACT,DB00150
DB08954,INTERACT,DB00181
DB08954,INTERACT,DB00186
DB08954,INTERACT,DB00189
DB08954,INTERACT,DB00202
DB08954,INTERACT,DB00206
DB08954,INTERACT,DB00216
DB08954,INTERACT,DB00228
DB08954,INTERACT,DB00231
DB08954,INTERACT,DB00234
DB08954,INTERACT,DB00237
DB08954,INTERACT,DB00241
DB08954,INTERACT,DB00247
DB08954,INTERACT,DB00248
DB08954,INTERACT,DB00252
DB08954,INTERACT,DB00273
DB08954,INTERACT,DB00283
DB08954,INTERACT,DB00285
DB08954,INTERACT,DB00292
DB08954,INTERACT,DB00295
DB08954,INTERACT,DB00306
DB08954,INTERACT,DB00312
DB08954,INTERACT,DB00313
DB08954,INTERACT,DB00315
DB08954,INTERACT,DB00318
DB08954,INTERACT,DB00320
DB08954,INTERACT,DB00323
DB08954,INTERACT,DB00327
DB08954,INTERACT,DB00341
DB08954,INTERACT,DB00344
DB08954,INTERACT,DB00347
DB08954,INTERACT,DB00349
DB08954,INTERACT,DB00356
DB08954,INTERACT,DB00371
DB08954,INTERACT,DB00372
DB08954,INTERACT,DB00377
DB08954,INTERACT,DB00391
DB08954,INTERACT,DB00404
DB08954,INTERACT,DB00405
DB08954,INTERACT,DB00409
DB08954,INTERACT,DB00416
DB08954,INTERACT,DB00418
DB08954,INTERACT,DB00423
DB08954,INTERACT,DB00427
DB08954,INTERACT,DB00454
DB08954,INTERACT,DB00463
DB08954,INTERACT,DB00468
DB08954,INTERACT,DB00474
DB08954,INTERACT,DB00475
DB08954,INTERACT,DB00483
DB08954,INTERACT,DB00494
DB08954,INTERACT,DB00497
DB08954,INTERACT,DB00508
DB08954,INTERACT,DB00514
DB08954,INTERACT,DB00532
DB08954,INTERACT,DB00546
DB08954,INTERACT,DB00555
DB08954,INTERACT,DB00565
DB08954,INTERACT,DB00574
DB08954,INTERACT,DB00579
DB08954,INTERACT,DB00588
DB08954,INTERACT,DB00589
DB08954,INTERACT,DB00593
DB08954,INTERACT,DB00599
DB08954,INTERACT,DB00604
DB08954,INTERACT,DB00611
DB08954,INTERACT,DB00614
DB08954,INTERACT,DB00617
DB08954,INTERACT,DB00625
DB08954,INTERACT,DB00628
DB08954,INTERACT,DB00633
DB08954,INTERACT,DB00645
DB08954,INTERACT,DB00647
DB08954,INTERACT,DB00652
DB08954,INTERACT,DB00660
DB08954,INTERACT,DB00662
DB08954,INTERACT,DB00669
DB08954,INTERACT,DB00680
DB08954,INTERACT,DB00683
DB08954,INTERACT,DB00690
DB08954,INTERACT,DB00696
DB08954,INTERACT,DB00697
DB08954,INTERACT,DB00708
DB08954,INTERACT,DB00714
DB08954,INTERACT,DB00721
DB08954,INTERACT,DB00726
DB08954,INTERACT,DB00728
DB08954,INTERACT,DB00732
DB08954,INTERACT,DB00737
DB08954,INTERACT,DB00740
DB08954,INTERACT,DB00747
DB08954,INTERACT,DB00748
DB08954,INTERACT,DB00752
DB08954,INTERACT,DB00753
DB08954,INTERACT,DB00754
DB08954,INTERACT,DB00757
DB08954,INTERACT,DB00771
DB08954,INTERACT,DB00776
DB08954,INTERACT,DB00780
DB08954,INTERACT,DB00794
DB08954,INTERACT,DB00801
DB08954,INTERACT,DB00802
DB08954,INTERACT,DB00805
DB08954,INTERACT,DB00813
DB08954,INTERACT,DB00818
DB08954,INTERACT,DB00819
DB08954,INTERACT,DB00829
DB08954,INTERACT,DB00832
DB08954,INTERACT,DB00835
DB08954,INTERACT,DB00837
DB08954,INTERACT,DB00842
DB08954,INTERACT,DB00843
DB08954,INTERACT,DB00844
DB08954,INTERACT,DB00849
DB08954,INTERACT,DB00854
DB08954,INTERACT,DB00866
DB08954,INTERACT,DB00889
DB08954,INTERACT,DB00897
DB08954,INTERACT,DB00899
DB08954,INTERACT,DB00904
DB08954,INTERACT,DB00906
DB08954,INTERACT,DB00909
DB08954,INTERACT,DB00918
DB08954,INTERACT,DB00941
DB08954,INTERACT,DB00949
DB08954,INTERACT,DB00952
DB08954,INTERACT,DB00953
DB08954,INTERACT,DB00960
DB08954,INTERACT,DB00962
DB08954,INTERACT,DB00967
DB08954,INTERACT,DB00969
DB08954,INTERACT,DB00980
DB08954,INTERACT,DB00985
DB08954,INTERACT,DB00996
DB08954,INTERACT,DB00998
DB08954,INTERACT,DB01018
DB08954,INTERACT,DB01028
DB08954,INTERACT,DB01037
DB08954,INTERACT,DB01049
DB08954,INTERACT,DB01063
DB08954,INTERACT,DB01065
DB08954,INTERACT,DB01068
DB08954,INTERACT,DB01069
DB08954,INTERACT,DB01075
DB08954,INTERACT,DB01080
DB08954,INTERACT,DB01081
DB08954,INTERACT,DB01107
DB08954,INTERACT,DB01114
DB08954,INTERACT,DB01121
DB08954,INTERACT,DB01135
DB08954,INTERACT,DB01154
DB08954,INTERACT,DB01159
DB08954,INTERACT,DB01168
DB08954,INTERACT,DB01171
DB08954,INTERACT,DB01174
DB08954,INTERACT,DB01176
DB08954,INTERACT,DB01178
DB08954,INTERACT,DB01186
DB08954,INTERACT,DB01189
DB08954,INTERACT,DB01192
DB08954,INTERACT,DB01199
DB08954,INTERACT,DB01200
DB08954,INTERACT,DB01202
DB08954,INTERACT,DB01209
DB08954,INTERACT,DB01215
DB08954,INTERACT,DB01219
DB08954,INTERACT,DB01221
DB08954,INTERACT,DB01226
DB08954,INTERACT,DB01227
DB08954,INTERACT,DB01235
DB08954,INTERACT,DB01236
DB08954,INTERACT,DB01242
DB08954,INTERACT,DB01245
DB08954,INTERACT,DB01246
DB08954,INTERACT,DB01247
DB08954,INTERACT,DB01253
DB08954,INTERACT,DB01320
DB08954,INTERACT,DB01323
DB08954,INTERACT,DB01336
DB08954,INTERACT,DB01337
DB08954,INTERACT,DB01338
DB08954,INTERACT,DB01339
DB08954,INTERACT,DB01351
DB08954,INTERACT,DB01352
DB08954,INTERACT,DB01353
DB08954,INTERACT,DB01354
DB08954,INTERACT,DB01355
DB08954,INTERACT,DB01356
DB08954,INTERACT,DB01359
DB08954,INTERACT,DB01367
DB08954,INTERACT,DB01392
DB08954,INTERACT,DB01433
DB08954,INTERACT,DB01437
DB08954,INTERACT,DB01440
DB08954,INTERACT,DB01445
DB08954,INTERACT,DB01450
DB08954,INTERACT,DB01452
DB08954,INTERACT,DB01463
DB08954,INTERACT,DB01466
DB08954,INTERACT,DB01472
DB08954,INTERACT,DB01483
DB08954,INTERACT,DB01488
DB08954,INTERACT,DB01489
DB08954,INTERACT,DB01495
DB08954,INTERACT,DB01497
DB08954,INTERACT,DB01501
DB08954,INTERACT,DB01511
DB08954,INTERACT,DB01529
DB08954,INTERACT,DB01531
DB08954,INTERACT,DB01534
DB08954,INTERACT,DB01535
DB08954,INTERACT,DB01544
DB08954,INTERACT,DB01545
DB08954,INTERACT,DB01547
DB08954,INTERACT,DB01551
DB08954,INTERACT,DB01553
DB08954,INTERACT,DB01555
DB08954,INTERACT,DB01558
DB08954,INTERACT,DB01559
DB08954,INTERACT,DB01560
DB08954,INTERACT,DB01563
DB08954,INTERACT,DB01565
DB08954,INTERACT,DB01567
DB08954,INTERACT,DB01580
DB08954,INTERACT,DB01587
DB08954,INTERACT,DB01588
DB08954,INTERACT,DB01589
DB08954,INTERACT,DB01594
DB08954,INTERACT,DB01595
DB08954,INTERACT,DB01614
DB08954,INTERACT,DB01615
DB08954,INTERACT,DB01616
DB08954,INTERACT,DB01621
DB08954,INTERACT,DB01626
DB08954,INTERACT,DB01954
DB08954,INTERACT,DB02207
DB08954,INTERACT,DB02234
DB08954,INTERACT,DB02852
DB08954,INTERACT,DB02959
DB08954,INTERACT,DB03575
DB08954,INTERACT,DB04017
DB08954,INTERACT,DB04165
DB08954,INTERACT,DB04325
DB08954,INTERACT,DB04599
DB08954,INTERACT,DB04818
DB08954,INTERACT,DB04819
DB08954,INTERACT,DB04820
DB08954,INTERACT,DB04821
DB08954,INTERACT,DB04827
DB08954,INTERACT,DB04829
DB08954,INTERACT,DB04833
DB08954,INTERACT,DB04834
DB08954,INTERACT,DB04836
DB08954,INTERACT,DB04841
DB08954,INTERACT,DB04842
DB08954,INTERACT,DB04871
DB08954,INTERACT,DB04872
DB08954,INTERACT,DB04885
DB08954,INTERACT,DB04903
DB08954,INTERACT,DB04908
DB08954,INTERACT,DB04917
DB08954,INTERACT,DB04953
DB08954,INTERACT,DB05227
DB08954,INTERACT,DB05232
DB08954,INTERACT,DB05246
DB08954,INTERACT,DB05541
DB08954,INTERACT,DB05542
DB08954,INTERACT,DB05562
DB08954,INTERACT,DB05607
DB08954,INTERACT,DB05687
DB08954,INTERACT,DB05710
DB08954,INTERACT,DB06109
DB08954,INTERACT,DB06218
DB08954,INTERACT,DB06264
DB08954,INTERACT,DB06282
DB08954,INTERACT,DB06446
DB08954,INTERACT,DB06458
DB08954,INTERACT,DB06470
DB08954,INTERACT,DB06512
DB08954,INTERACT,DB06527
DB08954,INTERACT,DB06529
DB08954,INTERACT,DB06554
DB08954,INTERACT,DB06579
DB08954,INTERACT,DB06582
DB08954,INTERACT,DB06594
DB08954,INTERACT,DB06654
DB08954,INTERACT,DB06660
DB08954,INTERACT,DB06678
DB08954,INTERACT,DB06684
DB08954,INTERACT,DB06690
DB08954,INTERACT,DB06691
DB08954,INTERACT,DB06716
DB08954,INTERACT,DB06738
DB08954,INTERACT,DB06753
DB08954,INTERACT,DB06770
DB08954,INTERACT,DB06797
DB08954,INTERACT,DB08059
DB08954,INTERACT,DB08329
DB08954,INTERACT,DB08550
DB08954,INTERACT,DB08810
DB08954,INTERACT,DB08811
DB08954,INTERACT,DB08839
DB08954,INTERACT,DB08861
DB08954,INTERACT,DB08872
DB08954,INTERACT,DB08892
DB08954,INTERACT,DB08910
DB08954,INTERACT,DB08927
DB08954,INTERACT,DB08960
DB08954,INTERACT,DB08986
DB08954,INTERACT,DB08992
DB08954,INTERACT,DB08996
DB08954,INTERACT,DB09000
DB08954,INTERACT,DB09001
DB08954,INTERACT,DB09011
DB08954,INTERACT,DB09014
DB08954,INTERACT,DB09016
DB08954,INTERACT,DB09017
DB08954,INTERACT,DB09021
DB08954,INTERACT,DB09023
DB08954,INTERACT,DB09068
DB08954,INTERACT,DB09071
DB08954,INTERACT,DB09118
DB08954,INTERACT,DB09119
DB08954,INTERACT,DB09166
DB08954,INTERACT,DB09174
DB08954,INTERACT,DB09184
DB08954,INTERACT,DB09185
DB08954,INTERACT,DB09186
DB08954,INTERACT,DB09187
DB08954,INTERACT,DB09190
DB08954,INTERACT,DB09194
DB08954,INTERACT,DB09241
DB08954,INTERACT,DB09243
DB08954,INTERACT,DB09244
DB08954,INTERACT,DB09245
DB08954,INTERACT,DB09246
DB08954,INTERACT,DB09247
DB08954,INTERACT,DB09248
DB08954,INTERACT,DB09249
DB08954,INTERACT,DB09250
DB08954,INTERACT,DB09251
DB08954,INTERACT,DB09252
DB08954,INTERACT,DB09253
DB08954,INTERACT,DB09254
DB08954,INTERACT,DB09286
DB08954,INTERACT,DB09289
DB08954,INTERACT,DB09290
DB08954,INTERACT,DB09307
DB08954,INTERACT,DB11130
DB08954,INTERACT,DB11156
DB08954,INTERACT,DB11371
DB08954,INTERACT,DB11400
DB08954,INTERACT,DB11428
DB08954,INTERACT,DB11477
DB08954,INTERACT,DB11540
DB08954,INTERACT,DB11543
DB08954,INTERACT,DB11549
